,Unnamed: 0,book_id,user_id,rating
54680,54680,547,38475,4
54681,54681,547,39703,5
54682,54682,547,40975,5
54683,54683,547,41074,3
54684,54684,547,41113,4
54685,54685,547,41577,1
54686,54686,547,42943,3
54687,54687,547,43602,4
54688,54688,547,43622,5
54689,54689,547,45493,2
54690,54690,547,46472,4
54691,54691,547,47411,4
54692,54692,547,47476,4
54693,54693,547,48007,4
54694,54694,547,48147,4
54695,54695,547,50593,5
54696,54696,547,52425,1
54697,54697,547,52956,4
54698,54698,548,41,3
54699,54699,548,2638,2
54700,54700,548,3379,2
54701,54701,548,4236,3
54702,54702,548,6755,4
54703,54703,548,7369,3
54704,54704,548,7612,5
54705,54705,548,8323,3
54706,54706,548,8982,4
54707,54707,548,9234,2
54708,54708,548,9590,1
54709,54709,548,11257,5
54710,54710,548,11283,5
54711,54711,548,11392,5
54712,54712,548,12185,3
54713,54713,548,12397,3
54714,54714,548,12690,5
54715,54715,548,13282,3
54716,54716,548,13479,4
54717,54717,548,13629,3
54718,54718,548,13676,4
54719,54719,548,13743,3
54720,54720,548,13992,4
54721,54721,548,14568,5
54722,54722,548,14811,3
54723,54723,548,14980,5
54724,54724,548,15009,4
54725,54725,548,15522,4
54726,54726,548,16166,3
54727,54727,548,16904,3
54728,54728,548,17081,5
54729,54729,548,17193,1
54730,54730,548,18378,3
54731,54731,548,20906,5
54732,54732,548,21676,4
54733,54733,548,21739,5
54734,54734,548,22368,4
54735,54735,548,22961,1
54736,54736,548,23409,3
54737,54737,548,23582,3
54738,54738,548,25340,2
54739,54739,548,25597,3
54740,54740,548,25791,3
54741,54741,548,25932,4
54742,54742,548,26529,2
54743,54743,548,27809,2
54744,54744,548,29007,1
54745,54745,548,30109,4
54746,54746,548,30719,2
54747,54747,548,30948,5
54748,54748,548,31242,4
54749,54749,548,31869,4
54750,54750,548,31896,3
54751,54751,548,32149,5
54752,54752,548,32606,1
54753,54753,548,32834,1
54754,54754,548,33119,3
54755,54755,548,34656,4
54756,54756,548,35161,3
54757,54757,548,35454,3
54758,54758,548,35490,3
54759,54759,548,35648,3
54760,54760,548,37035,1
54761,54761,548,37517,4
54762,54762,548,37850,2
54763,54763,548,38338,3
54764,54764,548,38654,5
54765,54765,548,38923,3
54766,54766,548,39144,3
54767,54767,548,39663,4
54768,54768,548,40185,2
54769,54769,548,40228,3
54770,54770,548,40360,2
54771,54771,548,40575,5
54772,54772,548,40793,4
54773,54773,548,40993,5
54774,54774,548,41318,3
54775,54775,548,41550,3
54776,54776,548,41577,3
54777,54777,548,42287,4
54778,54778,548,42770,1
54779,54779,548,43006,3
54780,54780,548,44136,3
54781,54781,548,44191,5
54782,54782,548,44594,2
54783,54783,548,45602,5
54784,54784,548,46031,4
54785,54785,548,47836,3
54786,54786,548,48435,5
54787,54787,548,48800,5
54788,54788,548,49299,5
54789,54789,548,50074,5
54790,54790,548,50204,5
54791,54791,548,50289,4
54792,54792,548,50472,4
54793,54793,548,51166,4
54794,54794,548,51531,5
54795,54795,548,51692,1
54796,54796,548,52414,1
54797,54797,548,52583,2
54798,54798,549,513,4
54799,54799,549,1169,4
54800,54800,549,2552,5
54801,54801,549,2629,5
54802,54802,549,3918,5
54803,54803,549,5551,3
54804,54804,549,5759,4
54805,54805,549,6323,3
54806,54806,549,8139,5
54807,54807,549,8337,3
54808,54808,549,8463,3
54809,54809,549,8484,5
54810,54810,549,8691,4
54811,54811,549,9110,4
54812,54812,549,9145,5
54813,54813,549,9244,3
54814,54814,549,9309,4
54815,54815,549,9399,5
54816,54816,549,9787,4
54817,54817,549,10110,5
54818,54818,549,10249,5
54819,54819,549,10502,4
54820,54820,549,10570,4
54821,54821,549,10792,5
54822,54822,549,11214,4
54823,54823,549,11911,5
54824,54824,549,12668,2
54825,54825,549,13073,3
54826,54826,549,13299,4
54827,54827,549,13580,3
54828,54828,549,13629,4
54829,54829,549,14293,3
54830,54830,549,14370,4
54831,54831,549,15258,3
54832,54832,549,15318,2
54833,54833,549,15723,4
54834,54834,549,15889,4
54835,54835,549,16129,5
54836,54836,549,16587,2
54837,54837,549,16770,5
54838,54838,549,16821,5
54839,54839,549,17081,3
54840,54840,549,17434,3
54841,54841,549,17663,5
54842,54842,549,17667,4
54843,54843,549,17804,4
54844,54844,549,17937,5
54845,54845,549,18736,3
54846,54846,549,18884,3
54847,54847,549,19803,5
54848,54848,549,20032,4
54849,54849,549,20363,2
54850,54850,549,20941,4
54851,54851,549,21028,4
54852,54852,549,21228,4
54853,54853,549,21257,2
54854,54854,549,22243,5
54855,54855,549,22444,5
54856,54856,549,23056,5
54857,54857,549,23482,3
54858,54858,549,23711,4
54859,54859,549,23776,3
54860,54860,549,24204,3
54861,54861,549,25678,4
54862,54862,549,26181,5
54863,54863,549,26825,5
54864,54864,549,27104,3
54865,54865,549,27515,5
54866,54866,549,27900,4
54867,54867,549,28443,5
54868,54868,549,28458,3
54869,54869,549,30681,4
54870,54870,549,31996,2
54871,54871,549,32160,4
54872,54872,549,32419,4
54873,54873,549,32574,5
54874,54874,549,33037,3
54875,54875,549,33697,5
54876,54876,549,34882,3
54877,54877,549,35780,5
54878,54878,549,35868,5
54879,54879,549,37093,4
54880,54880,549,37393,5
54881,54881,549,37481,5
54882,54882,549,37482,4
54883,54883,549,37850,4
54884,54884,549,40096,5
54885,54885,549,40115,4
54886,54886,549,40490,4
54887,54887,549,40884,5
54888,54888,549,42613,5
54889,54889,549,45140,5
54890,54890,549,46102,3
54891,54891,549,47411,4
54892,54892,549,49830,5
54893,54893,549,50119,5
54894,54894,549,50864,5
54895,54895,549,51460,4
54896,54896,549,51597,5
54897,54897,549,52731,4
54898,54898,550,368,3
54899,54899,550,588,4
54900,54900,550,946,4
54901,54901,550,1169,4
54902,54902,550,1456,4
54903,54903,550,1585,3
54904,54904,550,2171,4
54905,54905,550,2331,3
54906,54906,550,2721,4
54907,54907,550,3087,3
54908,54908,550,4735,5
54909,54909,550,4934,4
54910,54910,550,5812,5
54911,54911,550,6000,3
54912,54912,550,7165,3
54913,54913,550,7191,3
54914,54914,550,7225,5
54915,54915,550,8028,4
54916,54916,550,8078,5
54917,54917,550,8258,5
54918,54918,550,8302,4
54919,54919,550,8422,3
54920,54920,550,8820,4
54921,54921,550,9771,5
54922,54922,550,10335,5
54923,54923,550,10457,4
54924,54924,550,10509,4
54925,54925,550,11031,5
54926,54926,550,11272,3
54927,54927,550,11839,4
54928,54928,550,11945,5
54929,54929,550,11957,1
54930,54930,550,12193,4
54931,54931,550,12224,4
54932,54932,550,12623,4
54933,54933,550,12946,5
54934,54934,550,13189,4
54935,54935,550,13197,4
54936,54936,550,13391,5
54937,54937,550,13391,5
54938,54938,550,13407,5
54939,54939,550,14234,3
54940,54940,550,14235,4
54941,54941,550,14411,2
54942,54942,550,14440,5
54943,54943,550,14936,4
54944,54944,550,15123,3
54945,54945,550,16146,2
54946,54946,550,16377,5
54947,54947,550,17010,4
54948,54948,550,17804,5
54949,54949,550,17883,5
54950,54950,550,18031,4
54951,54951,550,18433,3
54952,54952,550,19138,4
54953,54953,550,19895,4
54954,54954,550,20739,4
54955,54955,550,21268,5
54956,54956,550,21823,4
54957,54957,550,22534,4
54958,54958,550,23612,3
54959,54959,550,24092,5
54960,54960,550,24441,5
54961,54961,550,25472,5
54962,54962,550,26236,4
54963,54963,550,26398,2
54964,54964,550,27229,5
54965,54965,550,27512,3
54966,54966,550,28616,4
54967,54967,550,28694,5
54968,54968,550,28831,3
54969,54969,550,30233,3
54970,54970,550,31996,5
54971,54971,550,32035,5
54972,54972,550,33065,5
54973,54973,550,33890,3
54974,54974,550,33947,3
54975,54975,550,33993,2
54976,54976,550,34083,4
54977,54977,550,35983,4
54978,54978,550,36883,4
54979,54979,550,39720,5
54980,54980,550,40468,4
54981,54981,550,40884,4
54982,54982,550,41062,4
54983,54983,550,41114,3
54984,54984,550,41230,4
54985,54985,550,41534,2
54986,54986,550,41997,5
54987,54987,550,43139,3
54988,54988,550,44650,4
54989,54989,550,44907,5
54990,54990,550,45811,4
54991,54991,550,46421,5
54992,54992,550,46482,2
54993,54993,550,47800,5
54994,54994,550,48440,4
54995,54995,550,48478,5
54996,54996,550,51483,4
54997,54997,550,53245,4
54998,54998,551,178,3
54999,54999,551,946,3
55000,55000,551,1294,5
55001,55001,551,1440,5
55002,55002,551,1449,3
55003,55003,551,2166,2
55004,55004,551,2271,5
55005,55005,551,2665,4
55006,55006,551,2874,5
55007,55007,551,3241,5
55008,55008,551,3641,5
55009,55009,551,3935,5
55010,55010,551,4821,3
55011,55011,551,4934,4
55012,55012,551,4967,4
55013,55013,551,5335,4
55014,55014,551,5357,3
55015,55015,551,5487,5
55016,55016,551,5580,4
55017,55017,551,5812,4
55018,55018,551,6397,1
55019,55019,551,7225,4
55020,55020,551,7973,3
55021,55021,551,8043,4
55022,55022,551,8449,5
55023,55023,551,8565,3
55024,55024,551,8909,5
55025,55025,551,9195,4
55026,55026,551,9722,4
55027,55027,551,9733,3
55028,55028,551,10087,4
55029,55029,551,10315,3
55030,55030,551,11577,4
55031,55031,551,11599,5
55032,55032,551,12186,2
55033,55033,551,12417,5
55034,55034,551,12771,5
55035,55035,551,12791,5
55036,55036,551,13361,4
55037,55037,551,13745,4
55038,55038,551,14293,4
55039,55039,551,14575,4
55040,55040,551,14620,5
55041,55041,551,14654,4
55042,55042,551,14727,4
55043,55043,551,16123,4
55044,55044,551,16330,3
55045,55045,551,16377,5
55046,55046,551,16569,5
55047,55047,551,17220,3
55048,55048,551,18361,5
55049,55049,551,18798,3
55050,55050,551,19138,3
55051,55051,551,20319,4
55052,55052,551,20782,3
55053,55053,551,21372,3
55054,55054,551,21759,1
55055,55055,551,22534,5
55056,55056,551,23185,5
55057,55057,551,23839,4
55058,55058,551,24582,4
55059,55059,551,25931,5
55060,55060,551,26018,5
55061,55061,551,26244,2
55062,55062,551,26825,3
55063,55063,551,27460,4
55064,55064,551,28643,4
55065,55065,551,28882,3
55066,55066,551,29240,5
55067,55067,551,31754,4
55068,55068,551,31760,4
55069,55069,551,32923,4
55070,55070,551,33337,4
55071,55071,551,33890,3
55072,55072,551,33993,3
55073,55073,551,34083,4
55074,55074,551,34859,5
55075,55075,551,34915,5
55076,55076,551,35024,4
55077,55077,551,35728,3
55078,55078,551,36031,3
55079,55079,551,37253,5
55080,55080,551,37494,2
55081,55081,551,37782,2
55082,55082,551,38687,4
55083,55083,551,39379,3
55084,55084,551,40330,1
55085,55085,551,41113,2
55086,55086,551,42173,5
55087,55087,551,43985,1
55088,55088,551,44305,2
55089,55089,551,46482,5
55090,55090,551,47490,4
55091,55091,551,48269,3
55092,55092,551,48478,4
55093,55093,551,48726,4
55094,55094,551,50976,4
55095,55095,551,51776,5
55096,55096,551,52012,4
55097,55097,551,52344,4
55098,55098,552,1260,3
55099,55099,552,1677,3
55100,55100,552,1947,4
55101,55101,552,2225,4
55102,55102,552,2838,2
55103,55103,552,2888,3
55104,55104,552,2889,1
55105,55105,552,3519,3
55106,55106,552,4107,4
55107,55107,552,4846,3
55108,55108,552,5905,4
55109,55109,552,6132,3
55110,55110,552,6329,3
55111,55111,552,6728,5
55112,55112,552,7868,5
55113,55113,552,8388,4
55114,55114,552,8488,5
55115,55115,552,8820,3
55116,55116,552,8833,3
55117,55117,552,9244,5
55118,55118,552,9309,4
55119,55119,552,9696,4
55120,55120,552,10502,3
55121,55121,552,11317,3
55122,55122,552,11351,2
55123,55123,552,13464,3
55124,55124,552,13599,4
55125,55125,552,13763,5
55126,55126,552,13776,3
55127,55127,552,13894,4
55128,55128,552,14529,2
55129,55129,552,15543,4
55130,55130,552,15642,3
55131,55131,552,15857,4
55132,55132,552,16315,4
55133,55133,552,17475,4
55134,55134,552,17566,4
55135,55135,552,17665,2
55136,55136,552,18325,5
55137,55137,552,18506,3
55138,55138,552,19123,2
55139,55139,552,20380,1
55140,55140,552,21160,4
55141,55141,552,21621,4
55142,55142,552,21666,5
55143,55143,552,22049,2
55144,55144,552,22152,3
55145,55145,552,22368,4
55146,55146,552,22669,5
55147,55147,552,23972,5
55148,55148,552,24102,4
55149,55149,552,24389,4
55150,55150,552,24431,4
55151,55151,552,25189,4
55152,55152,552,25340,3
55153,55153,552,26097,3
55154,55154,552,26358,3
55155,55155,552,26467,2
55156,55156,552,26992,3
55157,55157,552,27488,3
55158,55158,552,27599,4
55159,55159,552,28016,5
55160,55160,552,28125,3
55161,55161,552,28458,3
55162,55162,552,28559,3
55163,55163,552,28576,4
55164,55164,552,29502,2
55165,55165,552,30184,5
55166,55166,552,31336,4
55167,55167,552,31861,5
55168,55168,552,32149,3
55169,55169,552,32201,5
55170,55170,552,33599,4
55171,55171,552,34026,5
55172,55172,552,35454,3
55173,55173,552,35831,2
55174,55174,552,36939,4
55175,55175,552,37041,3
55176,55176,552,37425,3
55177,55177,552,37714,3
55178,55178,552,37850,3
55179,55179,552,37897,5
55180,55180,552,39892,5
55181,55181,552,42404,5
55182,55182,552,43032,2
55183,55183,552,43343,3
55184,55184,552,44329,5
55185,55185,552,45059,1
55186,55186,552,45584,5
55187,55187,552,46031,5
55188,55188,552,46395,3
55189,55189,552,46524,4
55190,55190,552,46692,3
55191,55191,552,47029,4
55192,55192,552,47746,5
55193,55193,552,47811,4
55194,55194,552,48282,1
55195,55195,552,49998,3
55196,55196,552,51166,4
55197,55197,552,52583,5
55198,55198,553,2276,3
55199,55199,553,2324,3
55200,55200,553,3662,4
55201,55201,553,4212,3
55202,55202,553,4795,3
55203,55203,553,5436,5
55204,55204,553,6630,3
55205,55205,553,6698,3
55206,55206,553,8278,3
55207,55207,553,8526,5
55208,55208,553,9195,2
55209,55209,553,9843,5
55210,55210,553,10402,2
55211,55211,553,10662,3
55212,55212,553,10751,5
55213,55213,553,10944,4
55214,55214,553,11408,2
55215,55215,553,11999,3
55216,55216,553,12156,4
55217,55217,553,12668,5
55218,55218,553,13763,3
55219,55219,553,13991,4
55220,55220,553,14285,4
55221,55221,553,14546,5
55222,55222,553,15494,3
55223,55223,553,15501,4
55224,55224,553,15767,3
55225,55225,553,16046,3
55226,55226,553,16129,5
55227,55227,553,16346,4
55228,55228,553,16421,1
55229,55229,553,17643,5
55230,55230,553,18767,3
55231,55231,553,19541,4
55232,55232,553,19724,3
55233,55233,553,20414,3
55234,55234,553,21713,3
55235,55235,553,23303,3
55236,55236,553,23558,3
55237,55237,553,24567,4
55238,55238,553,25278,3
55239,55239,553,25415,4
55240,55240,553,26146,5
55241,55241,553,26482,2
55242,55242,553,26883,3
55243,55243,553,27460,3
55244,55244,553,27740,4
55245,55245,553,27900,5
55246,55246,553,28301,3
55247,55247,553,28803,5
55248,55248,553,29031,4
55249,55249,553,29037,5
55250,55250,553,29132,5
55251,55251,553,29489,3
55252,55252,553,29819,3
55253,55253,553,30160,2
55254,55254,553,30184,5
55255,55255,553,30283,4
55256,55256,553,32052,3
55257,55257,553,32055,4
55258,55258,553,32918,3
55259,55259,553,33147,4
55260,55260,553,33527,3
55261,55261,553,34787,4
55262,55262,553,35780,5
55263,55263,553,36121,3
55264,55264,553,36240,4
55265,55265,553,36664,3
55266,55266,553,37284,3
55267,55267,553,37564,4
55268,55268,553,37746,3
55269,55269,553,38082,5
55270,55270,553,38865,4
55271,55271,553,39423,3
55272,55272,553,41105,5
55273,55273,553,41240,5
55274,55274,553,41733,4
55275,55275,553,41963,5
55276,55276,553,42355,5
55277,55277,553,42404,4
55278,55278,553,42568,3
55279,55279,553,42574,5
55280,55280,553,43602,5
55281,55281,553,43985,3
55282,55282,553,44243,4
55283,55283,553,44496,1
55284,55284,553,45593,3
55285,55285,553,46823,5
55286,55286,553,47476,3
55287,55287,553,48822,3
55288,55288,553,49382,4
55289,55289,553,49830,5
55290,55290,553,50610,3
55291,55291,553,50684,4
55292,55292,553,51065,3
55293,55293,553,52007,5
55294,55294,553,52740,4
55295,55295,553,52929,4
55296,55296,553,52956,4
55297,55297,553,53245,3
55298,55298,554,35,3
55299,55299,554,1294,3
55300,55300,554,1585,3
55301,55301,554,2066,5
55302,55302,554,2166,1
55303,55303,554,2446,3
55304,55304,554,2619,4
55305,55305,554,2665,3
55306,55306,554,2721,3
55307,55307,554,4061,4
55308,55308,554,4691,5
55309,55309,554,4715,3
55310,55310,554,5272,3
55311,55311,554,5487,5
55312,55312,554,5802,4
55313,55313,554,5885,3
55314,55314,554,5917,3
55315,55315,554,6016,3
55316,55316,554,6790,4
55317,55317,554,6895,4
55318,55318,554,7152,4
55319,55319,554,7674,5
55320,55320,554,8407,4
55321,55321,554,8444,5
55322,55322,554,9195,3
55323,55323,554,9399,4
55324,55324,554,10335,4
55325,55325,554,10457,3
55326,55326,554,11073,5
55327,55327,554,11191,5
55328,55328,554,11226,5
55329,55329,554,11527,4
55330,55330,554,12186,3
55331,55331,554,12334,4
55332,55332,554,12806,3
55333,55333,554,13019,3
55334,55334,554,13391,3
55335,55335,554,13962,3
55336,55336,554,14136,2
55337,55337,554,14372,3
55338,55338,554,14411,4
55339,55339,554,14620,5
55340,55340,554,15082,5
55341,55341,554,15841,5
55342,55342,554,17010,3
55343,55343,554,17207,4
55344,55344,554,17267,4
55345,55345,554,17440,5
55346,55346,554,17458,5
55347,55347,554,18053,4
55348,55348,554,18968,4
55349,55349,554,19356,4
55350,55350,554,19668,4
55351,55351,554,20059,5
55352,55352,554,22487,5
55353,55353,554,22572,3
55354,55354,554,23291,5
55355,55355,554,24326,5
55356,55356,554,25164,4
55357,55357,554,26146,5
55358,55358,554,26182,4
55359,55359,554,26718,3
55360,55360,554,27125,4
55361,55361,554,27494,5
55362,55362,554,27808,5
55363,55363,554,27991,3
55364,55364,554,28540,5
55365,55365,554,29732,5
55366,55366,554,30513,5
55367,55367,554,30833,3
55368,55368,554,31336,4
55369,55369,554,32592,5
55370,55370,554,33037,5
55371,55371,554,36122,4
55372,55372,554,36695,3
55373,55373,554,37041,5
55374,55374,554,37153,3
55375,55375,554,37393,4
55376,55376,554,38798,5
55377,55377,554,39379,5
55378,55378,554,40721,5
55379,55379,554,40819,4
55380,55380,554,41142,4
55381,55381,554,41746,3
55382,55382,554,45059,4
55383,55383,554,45437,5
55384,55384,554,48111,3
55385,55385,554,48493,5
55386,55386,554,49514,4
55387,55387,554,49988,3
55388,55388,554,50940,4
55389,55389,554,50999,5
55390,55390,554,51612,5
55391,55391,554,51692,5
55392,55392,554,51762,5
55393,55393,554,52012,5
55394,55394,554,52334,5
55395,55395,554,52668,5
55396,55396,554,52740,3
55397,55397,554,52875,4
55398,55398,555,2446,4
55399,55399,555,3263,3
55400,55400,555,5245,3
55401,55401,555,11031,5
55402,55402,555,12135,5
55403,55403,555,12476,5
55404,55404,555,14028,5
55405,55405,555,14056,5
55406,55406,555,16123,4
55407,55407,555,16352,5
55408,55408,555,16569,5
55409,55409,555,16858,5
55410,55410,555,16965,5
55411,55411,555,17454,4
55412,55412,555,17678,5
55413,55413,555,18494,5
55414,55414,555,18616,3
55415,55415,555,18920,5
55416,55416,555,19948,5
55417,55417,555,19958,4
55418,55418,555,20074,4
55419,55419,555,20414,4
55420,55420,555,20466,5
55421,55421,555,20941,5
55422,55422,555,20991,4
55423,55423,555,21228,3
55424,55424,555,21487,3
55425,55425,555,21676,5
55426,55426,555,21781,2
55427,55427,555,21975,5
55428,55428,555,22202,4
55429,55429,555,22496,4
55430,55430,555,23004,5
55431,55431,555,23056,5
55432,55432,555,23086,5
55433,55433,555,23497,4
55434,55434,555,24092,5
55435,55435,555,24326,4
55436,55436,555,24389,4
55437,55437,555,24567,4
55438,55438,555,24781,5
55439,55439,555,24834,5
55440,55440,555,25182,5
55441,55441,555,25606,3
55442,55442,555,25698,5
55443,55443,555,25925,5
55444,55444,555,26181,5
55445,55445,555,26898,4
55446,55446,555,26942,5
55447,55447,555,27275,5
55448,55448,555,27499,5
55449,55449,555,27663,5
55450,55450,555,27834,3
55451,55451,555,27900,5
55452,55452,555,28039,4
55453,55453,555,28178,5
55454,55454,555,28219,3
55455,55455,555,28443,4
55456,55456,555,28559,4
55457,55457,555,28831,4
55458,55458,555,29312,4
55459,55459,555,29353,3
55460,55460,555,29687,5
55461,55461,555,30160,5
55462,55462,555,30411,3
55463,55463,555,30681,3
55464,55464,555,30794,4
55465,55465,555,30953,3
55466,55466,555,31294,4
55467,55467,555,32149,5
55468,55468,555,32199,5
55469,55469,555,32338,5
55470,55470,555,32576,4
55471,55471,555,32667,3
55472,55472,555,33621,3
55473,55473,555,35654,5
55474,55474,555,36240,2
55475,55475,555,36883,5
55476,55476,555,37653,3
55477,55477,555,37897,5
55478,55478,555,38446,5
55479,55479,555,38857,5
55480,55480,555,39251,5
55481,55481,555,39664,3
55482,55482,555,39703,5
55483,55483,555,39743,4
55484,55484,555,41319,5
55485,55485,555,41977,5
55486,55486,555,43371,4
55487,55487,555,43912,2
55488,55488,555,44046,5
55489,55489,555,44496,5
55490,55490,555,44686,5
55491,55491,555,46123,5
55492,55492,555,46479,1
55493,55493,555,48687,5
55494,55494,555,49052,5
55495,55495,555,49559,4
55496,55496,555,49644,3
55497,55497,555,50399,3
55498,55498,556,1440,3
55499,55499,556,2276,3
55500,55500,556,2324,4
55501,55501,556,4212,5
55502,55502,556,4795,2
55503,55503,556,5436,1
55504,55504,556,6342,3
55505,55505,556,6630,4
55506,55506,556,7563,3
55507,55507,556,8096,3
55508,55508,556,8569,2
55509,55509,556,8641,3
55510,55510,556,8669,3
55511,55511,556,8959,3
55512,55512,556,9057,2
55513,55513,556,9731,3
55514,55514,556,9843,5
55515,55515,556,9919,4
55516,55516,556,10111,5
55517,55517,556,10246,3
55518,55518,556,10288,4
55519,55519,556,10402,3
55520,55520,556,10662,3
55521,55521,556,10751,3
55522,55522,556,10885,2
55523,55523,556,11854,2
55524,55524,556,12156,4
55525,55525,556,12361,5
55526,55526,556,12668,4
55527,55527,556,13195,3
55528,55528,556,13274,3
55529,55529,556,13776,3
55530,55530,556,13991,3
55531,55531,556,14285,3
55532,55532,556,14385,2
55533,55533,556,14546,5
55534,55534,556,15501,3
55535,55535,556,15604,4
55536,55536,556,16046,4
55537,55537,556,16129,4
55538,55538,556,16177,2
55539,55539,556,16346,1
55540,55540,556,16377,3
55541,55541,556,16569,2
55542,55542,556,17643,3
55543,55543,556,17678,3
55544,55544,556,17747,2
55545,55545,556,18100,4
55546,55546,556,19191,3
55547,55547,556,19541,3
55548,55548,556,20076,3
55549,55549,556,20414,4
55550,55550,556,20553,2
55551,55551,556,21230,3
55552,55552,556,21713,4
55553,55553,556,21759,3
55554,55554,556,23303,3
55555,55555,556,23711,2
55556,55556,556,24499,2
55557,55557,556,25278,3
55558,55558,556,25415,2
55559,55559,556,26145,3
55560,55560,556,26482,4
55561,55561,556,26883,3
55562,55562,556,27740,4
55563,55563,556,27900,5
55564,55564,556,28301,3
55565,55565,556,28803,5
55566,55566,556,29031,4
55567,55567,556,29037,5
55568,55568,556,30160,2
55569,55569,556,30184,5
55570,55570,556,30233,2
55571,55571,556,31198,3
55572,55572,556,32055,3
55573,55573,556,33147,3
55574,55574,556,34688,3
55575,55575,556,34787,4
55576,55576,556,35568,3
55577,55577,556,36121,1
55578,55578,556,36240,3
55579,55579,556,36664,4
55580,55580,556,37284,3
55581,55581,556,37564,4
55582,55582,556,38082,4
55583,55583,556,38865,3
55584,55584,556,39933,3
55585,55585,556,40317,3
55586,55586,556,41240,3
55587,55587,556,41733,4
55588,55588,556,42568,3
55589,55589,556,42574,5
55590,55590,556,43985,3
55591,55591,556,44243,3
55592,55592,556,44496,1
55593,55593,556,44694,2
55594,55594,556,46823,4
55595,55595,556,49382,4
55596,55596,556,51065,5
55597,55597,556,52740,4
55598,55598,557,35,3
55599,55599,557,274,3
55600,55600,557,368,3
55601,55601,557,588,4
55602,55602,557,1440,3
55603,55603,557,1710,3
55604,55604,557,1737,4
55605,55605,557,1794,2
55606,55606,557,2501,3
55607,55607,557,2544,3
55608,55608,557,2900,3
55609,55609,557,3739,4
55610,55610,557,3918,3
55611,55611,557,3922,4
55612,55612,557,4795,5
55613,55613,557,5152,3
55614,55614,557,6294,4
55615,55615,557,6634,4
55616,55616,557,6658,3
55617,55617,557,7563,3
55618,55618,557,8209,4
55619,55619,557,8302,5
55620,55620,557,8510,2
55621,55621,557,8526,5
55622,55622,557,8565,4
55623,55623,557,8612,5
55624,55624,557,8749,3
55625,55625,557,9246,3
55626,55626,557,9251,4
55627,55627,557,9384,5
55628,55628,557,10111,4
55629,55629,557,10146,4
55630,55630,557,10688,4
55631,55631,557,10727,3
55632,55632,557,10751,5
55633,55633,557,11999,2
55634,55634,557,12381,2
55635,55635,557,12623,4
55636,55636,557,13189,4
55637,55637,557,13763,2
55638,55638,557,13776,4
55639,55639,557,13794,4
55640,55640,557,13925,5
55641,55641,557,14119,1
55642,55642,557,14136,2
55643,55643,557,14177,5
55644,55644,557,14207,4
55645,55645,557,14603,4
55646,55646,557,14635,3
55647,55647,557,15020,3
55648,55648,557,15194,4
55649,55649,557,15547,4
55650,55650,557,16129,4
55651,55651,557,17450,3
55652,55652,557,19541,4
55653,55653,557,20076,3
55654,55654,557,20243,3
55655,55655,557,21543,3
55656,55656,557,22164,4
55657,55657,557,22313,5
55658,55658,557,22572,3
55659,55659,557,23303,4
55660,55660,557,23576,3
55661,55661,557,23722,1
55662,55662,557,24582,4
55663,55663,557,25278,5
55664,55664,557,26282,5
55665,55665,557,27499,3
55666,55666,557,27934,4
55667,55667,557,29031,2
55668,55668,557,30313,4
55669,55669,557,30833,4
55670,55670,557,31001,4
55671,55671,557,31908,4
55672,55672,557,33119,3
55673,55673,557,33207,4
55674,55674,557,33473,4
55675,55675,557,33555,3
55676,55676,557,33716,3
55677,55677,557,33872,3
55678,55678,557,35982,3
55679,55679,557,36240,2
55680,55680,557,36664,4
55681,55681,557,37516,4
55682,55682,557,37834,3
55683,55683,557,38687,4
55684,55684,557,39032,4
55685,55685,557,39618,2
55686,55686,557,41113,3
55687,55687,557,41240,5
55688,55688,557,41300,3
55689,55689,557,42293,3
55690,55690,557,42355,5
55691,55691,557,43949,4
55692,55692,557,46421,5
55693,55693,557,47018,4
55694,55694,557,47490,5
55695,55695,557,48687,5
55696,55696,557,50905,5
55697,55697,557,53293,5
55698,55698,558,1037,4
55699,55699,558,1136,3
55700,55700,558,1294,3
55701,55701,558,2721,3
55702,55702,558,2900,3
55703,55703,558,2988,5
55704,55704,558,3943,5
55705,55705,558,4490,5
55706,55706,558,4536,4
55707,55707,558,4901,4
55708,55708,558,4993,3
55709,55709,558,5109,5
55710,55710,558,5172,3
55711,55711,558,5245,2
55712,55712,558,5759,2
55713,55713,558,5917,3
55714,55714,558,6895,4
55715,55715,558,8060,3
55716,55716,558,8302,2
55717,55717,558,8449,3
55718,55718,558,8565,3
55719,55719,558,8641,3
55720,55720,558,8833,3
55721,55721,558,9011,3
55722,55722,558,9195,3
55723,55723,558,9384,2
55724,55724,558,9830,3
55725,55725,558,10048,3
55726,55726,558,10256,2
55727,55727,558,10297,3
55728,55728,558,11327,1
55729,55729,558,11839,2
55730,55730,558,12471,5
55731,55731,558,12827,5
55732,55732,558,12982,4
55733,55733,558,13000,4
55734,55734,558,13274,4
55735,55735,558,13299,4
55736,55736,558,13599,4
55737,55737,558,13629,4
55738,55738,558,13745,4
55739,55739,558,14016,2
55740,55740,558,14149,5
55741,55741,558,14599,4
55742,55742,558,14970,3
55743,55743,558,15194,3
55744,55744,558,15841,3
55745,55745,558,16275,3
55746,55746,558,18313,5
55747,55747,558,18767,3
55748,55748,558,19171,5
55749,55749,558,19191,3
55750,55750,558,20451,4
55751,55751,558,21106,4
55752,55752,558,22368,4
55753,55753,558,22487,3
55754,55754,558,23962,3
55755,55755,558,24567,3
